"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","occupation","residence","statistic_questions","statistic_questions_answered","field_title","birth_name","party_past","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
145871,"Hermann-Josef Tebroke","https://www.abgeordnetenwatch.de/profile/hermann-josef-tebroke","Hermann-Josef","Tebroke","m",1964,2,"CDU","Studium der Betriebswirtschaftslehre","MdB",NA,6,NA,"Dr.",NA,NA,53805,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hermann-josef-tebroke",NA,NA,NA,54729,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",41,10840,"100 - Rheinisch-Bergischer Kreis (Bundestag 2021 - 2025)",30,NA,"constituency",51.01403715,7.17161321648333
145870,"Carsten Brodesser","https://www.abgeordnetenwatch.de/profile/carsten-brodesser","Carsten","Brodesser","m",1967,2,"CDU","Diplom-Volkswirt","MdB",NA,21,20,NA,NA,NA,53804,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/carsten-brodesser",NA,NA,NA,54728,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",38,10839,"99 - Oberbergischer Kreis (Bundestag 2021 - 2025)",33,NA,"constituency",51.03461315,7.52435320757235
79043,"Norbert Röttgen","https://www.abgeordnetenwatch.de/profile/norbert-roettgen","Norbert","Röttgen","m",1965,2,"CDU","Studium der Rechtswissenschaften","MdB",NA,40,1,"Dr.",NA,NA,53803,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/norbert-roettgen",NA,NA,NA,54727,NA,NA,NA,10838,"98 - Rhein-Sieg-Kreis II (Bundestag 2021 - 2025)",40,NA,"constituency",50.68056465,6.9516920361384
78916,"Elisabeth Winkelmeier-Becker","https://www.abgeordnetenwatch.de/profile/elisabeth-winkelmeier-becker","Elisabeth","Winkelmeier-Becker","f",1962,2,"CDU","Studium der Rechtswissenschaften, Richterin am Amtsgericht a.D.","MdB",NA,21,21,NA,NA,NA,53802,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/elisabeth-winkelmeier-becker",NA,NA,NA,54726,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",5,10837,"97 - Rhein-Sieg-Kreis I (Bundestag 2021 - 2025)",32,NA,"constituency",50.82292685,7.31606486817714
175599,"Katrin Uhlig","https://www.abgeordnetenwatch.de/profile/katrin-uhlig","Katrin","Uhlig","f",1982,5,"Bündnis 90/Die Grünen",NA,NA,NA,19,15,NA,NA,NA,53801,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katrin-uhlig",NA,NA,NA,54725,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",15,10836,"96 - Bonn (Bundestag 2021 - 2025)",25,NA,"constituency",50.735851,7.10066
78838,"Rolf Mützenich","https://www.abgeordnetenwatch.de/profile/rolf-muetzenich","Rolf","Mützenich","m",1959,1,"SPD","Poltikwissenschaftler","MdB, Vorsitzender der SPD-Fraktion im Bundestag",NA,359,332,"Dr.",NA,NA,53800,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/rolf-muetzenich",NA,NA,NA,54724,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",1,10835,"95 - Köln III (Bundestag 2021 - 2025)",29,NA,"constituency",51.01200285,6.90553512301749
145948,"Sven Lehmann","https://www.abgeordnetenwatch.de/profile/sven-lehmann","Sven","Lehmann","m",1979,5,"Bündnis 90/Die Grünen","Politikwissenschaftler (M.A.) ","MdB",NA,130,119,NA,NA,NA,53799,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sven-lehmann",NA,NA,NA,54723,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",4,10834,"94 - Köln II (Bundestag 2021 - 2025)",34,NA,"constituency",50.90650715,6.93609454436224
175489,"Sanae Abdi","https://www.abgeordnetenwatch.de/profile/sanae-abdi","Sanae","Abdi","f",1986,1,"SPD",NA,"Projektmanagerin","Köln",42,34,NA,NA,NA,53798,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sanae-abdi",NA,NA,NA,54722,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",40,10833,"93 - Köln I (Bundestag 2021 - 2025)",27,NA,"constituency",50.938361,6.959974
78825,"Detlef Seif","https://www.abgeordnetenwatch.de/profile/detlef-seif","Detlef","Seif","m",1962,2,"CDU","Studium der Rechtswissenschaften","MdB, Rechtsanwalt",NA,8,NA,NA,NA,NA,53797,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/detlef-seif",NA,NA,NA,54721,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",43,10832,"92 - Euskirchen - Rhein-Erft-Kreis II (Bundestag 2021 - 2025)",34,NA,"constituency",50.59270135,6.6376623239005
79242,"Georg Kippels","https://www.abgeordnetenwatch.de/profile/georg-kippels","Georg","Kippels","m",1959,2,"CDU","Rechtsanwalt","MdB",NA,24,21,NA,NA,NA,53796,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/georg-kippels",NA,NA,NA,54720,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",29,10831,"91 - Rhein-Erft-Kreis I (Bundestag 2021 - 2025)",33,NA,"constituency",50.9443813,6.65382495843019
79071,"Thomas Rachel","https://www.abgeordnetenwatch.de/profile/thomas-rachel","Thomas","Rachel","m",1962,2,"CDU","Studium der Politologie, der Geschichte und des Staatsrechts","MdB",NA,3,NA,NA,NA,NA,53795,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-rachel",NA,NA,NA,54719,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",9,10830,"90 - Düren (Bundestag 2021 - 2025)",36,NA,"constituency",50.8031684,6.4820806
79106,"Wilfried Oellers","https://www.abgeordnetenwatch.de/profile/wilfried-oellers","Wilfried","Oellers","m",1975,2,"CDU","Rechtsanwalt","MdB","Heinsberg",7,NA,NA,NA,NA,53794,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/wilfried-oellers",NA,NA,NA,54718,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",47,10829,"89 - Heinsberg (Bundestag 2021 - 2025)",39,NA,"constituency",51.0654268,6.0984461
146801,"Claudia Moll","https://www.abgeordnetenwatch.de/profile/claudia-moll","Claudia","Moll","f",1968,1,"SPD","staatlich anerkannte examinierte Altenpflegerin, Fachkraft für Gerontopsychiatrie","MdB",NA,28,28,NA,NA,NA,53793,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/claudia-moll",NA,NA,NA,54717,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",8,10828,"88 - Aachen II (Bundestag 2021 - 2025)",34,NA,"constituency",50.72219495,6.26178963787865
78850,"Gesine Lötzsch","https://www.abgeordnetenwatch.de/profile/gesine-loetzsch","Gesine","Lötzsch","f",1961,8,"DIE LINKE","Philologin","MdB",NA,26,23,"Dr.",NA,NA,53791,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gesine-loetzsch",NA,NA,NA,54715,412,"Landesliste Berlin (Bundestag 2021 - 2025)",3,10826,"86 - Berlin-Lichtenberg (Bundestag 2021 - 2025)",25,NA,"constituency",52.5097832,13.4961404
117510,"Mario Czaja","https://www.abgeordnetenwatch.de/profile/mario-czaja","Mario","Czaja","m",1975,2,"CDU","Diplom-Betriebswirt (FH)","MdB","Berlin",17,17,NA,NA,NA,53790,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/mario-czaja",NA,NA,NA,54714,NA,NA,NA,10825,"85 - Berlin-Marzahn-Hellersdorf (Bundestag 2021 - 2025)",29,NA,"constituency",52.5170365,13.3888599
79334,"Gregor Gysi","https://www.abgeordnetenwatch.de/profile/gregor-gysi","Gregor","Gysi","m",1948,8,"DIE LINKE","Rechtsanwalt","MdB",NA,314,289,NA,NA,NA,53789,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gregor-gysi",NA,NA,NA,54713,NA,NA,NA,10824,"84 - Berlin-Treptow-Köpenick (Bundestag 2021 - 2025)",35,NA,"constituency",52.4179881,13.6264025903263
117431,"Canan Bayram","https://www.abgeordnetenwatch.de/profile/canan-bayram","Canan","Bayram","f",1966,5,"Bündnis 90/Die Grünen","Juristin","MdB, selbstständige Rechtsanwältin",NA,57,49,NA,NA,NA,53788,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/canan-bayram",NA,NA,NA,54712,NA,NA,NA,10823,"83 - Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost (Bundestag 2021 - 2025)",37,NA,"constituency",NA,NA
175431,"Hakan Demir","https://www.abgeordnetenwatch.de/profile/hakan-demir","Hakan","Demir","m",1984,1,"SPD","Politikwissenschaftler","MdB","Berlin Neukölln",636,597,NA,NA,NA,53787,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hakan-demir",NA,NA,NA,54711,NA,NA,NA,10822,"82 - Berlin-Neukölln (Bundestag 2021 - 2025)",26,NA,"constituency",52.4454318,13.443459827373
175456,"Kevin Kühnert","https://www.abgeordnetenwatch.de/profile/kevin-kuehnert","Kevin","Kühnert","m",1989,1,"SPD",NA,"MdB","Berlin",92,NA,NA,NA,NA,53786,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/kevin-kuehnert",NA,NA,NA,54710,412,"Landesliste Berlin (Bundestag 2021 - 2025)",3,10821,"81 - Berlin-Tempelhof-Schöneberg (Bundestag 2021 - 2025)",27,NA,"constituency",52.5170365,13.3888599
117519,"Michael Müller","https://www.abgeordnetenwatch.de/profile/michael-mueller-0","Michael","Müller","m",1964,1,"SPD","kaufmännische Lehre","MdB",NA,16,NA,NA,NA,NA,53785,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/michael-mueller-0",NA,NA,NA,54709,412,"Landesliste Berlin (Bundestag 2021 - 2025)",1,10820,"80 - Berlin-Charlottenburg-Wilmersdorf (Bundestag 2021 - 2025)",27,NA,"constituency",52.5078558,13.2639518
123288,"Thomas Heilmann","https://www.abgeordnetenwatch.de/profile/thomas-heilmann","Thomas","Heilmann","m",1964,2,"CDU","Studium der Rechtswissenschaften","MdB, Mitglied im Fraktionsvorstand von CDU/CSU","Berlin Steglitz-Zehlendorf",28,20,NA,NA,NA,53784,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-heilmann",NA,NA,NA,54708,412,"Landesliste Berlin (Bundestag 2021 - 2025)",4,10819,"79 - Berlin-Steglitz-Zehlendorf (Bundestag 2021 - 2025)",28,NA,"constituency",52.42958935,13.2420202408297
175433,"Helmut Kleebank","https://www.abgeordnetenwatch.de/profile/helmut-kleebank","Helmut","Kleebank","m",1964,1,"SPD","Lehramt (Mathematik, Physik), Krankenpfleger","Bezirksbürgermeister Berlin-Spandau",NA,27,17,NA,NA,NA,53783,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/helmut-kleebank",NA,NA,NA,54707,NA,NA,NA,10818,"78 - Berlin-Spandau-Charlottenburg Nord (Bundestag 2021 - 2025)",32,NA,"constituency",52.5329143,13.28250298105
79346,"Monika Grütters","https://www.abgeordnetenwatch.de/profile/monika-gruetters","Monika","Grütters","f",1962,2,"CDU","Studium der Germanistik, Kunstgeschichte und Politikwissenschaft","MdB, Staatsministerin für Kultur und Medien",NA,22,18,NA,NA,NA,53782,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/monika-gruetters",NA,NA,NA,54706,412,"Landesliste Berlin (Bundestag 2021 - 2025)",1,10817,"77 - Berlin-Reinickendorf (Bundestag 2021 - 2025)",27,NA,"constituency",52.60484685,13.2881414696521
117547,"Stefan Gelbhaar","https://www.abgeordnetenwatch.de/profile/stefan-gelbhaar","Stefan","Gelbhaar","m",1976,5,"Bündnis 90/Die Grünen","Jurist","MdB",NA,46,37,NA,NA,NA,53781,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stefan-gelbhaar",NA,NA,NA,54705,412,"Landesliste Berlin (Bundestag 2021 - 2025)",2,10816,"76 - Berlin-Pankow (Bundestag 2021 - 2025)",25,NA,"constituency",52.5979174,13.435316
164996,"Hanna Steinmüller","https://www.abgeordnetenwatch.de/profile/hanna-steinmueller","Hanna","Steinmüller","f",1993,5,"Bündnis 90/Die Grünen","Sozialwissenschaftlerin","Mitarbeiterin im Berliner Abgeordnetenhaus","Berlin",31,29,NA,NA,NA,53780,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hanna-steinmueller",NA,NA,NA,54704,412,"Landesliste Berlin (Bundestag 2021 - 2025)",9,10815,"75 - Berlin-Mitte (Bundestag 2021 - 2025)",30,NA,"constituency",52.5170365,13.3888599
152771,"Robert Farle","https://www.abgeordnetenwatch.de/profile/robert-farle","Robert","Farle","m",1950,185,"parteilos","Jurist","MdL",NA,6,NA,NA,NA,"Robert Farle ist am 03.11.2023 aus der AfD ausgetreten. ",53779,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/robert-farle",NA,NA,NA,54703,NA,NA,NA,10814,"74 - Mansfeld (Bundestag 2021 - 2025)",25,NA,"constituency",51.5929057,11.4529104
78979,"Dieter Stier","https://www.abgeordnetenwatch.de/profile/dieter-stier","Dieter","Stier","m",1964,2,"CDU","Dipl. Ing. agr.","MdB",NA,3,NA,NA,NA,NA,53778,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/dieter-stier",NA,NA,NA,54702,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",2,10813,"73 - Burgenland - Saalekreis (Bundestag 2021 - 2025)",26,NA,"constituency",51.1882936,11.821675996865
79409,"Karamba Diaby","https://www.abgeordnetenwatch.de/profile/karamba-diaby","Karamba","Diaby","m",1961,1,"SPD","Diplom-Chemiker","MdB","Halle (Saale)",23,21,"Dr.",NA,NA,53777,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/karamba-diaby",NA,NA,NA,54701,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",1,10812,"72 - Halle (Bundestag 2021 - 2025)",28,NA,"constituency",51.4825041,11.9705452
145732,"Kay-Uwe Ziegler","https://www.abgeordnetenwatch.de/profile/kay-uwe-ziegler","Kay-Uwe","Ziegler","m",1963,9,"AfD","Veterinäringenieur ","Unternehmer Geschäftsführer Textilhandel","06749 Bitterfeld-Wolfen OT Bitterfeld",14,11,NA,NA,NA,53776,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/kay-uwe-ziegler",NA,NA,NA,54700,NA,NA,NA,10811,"71 - Anhalt (Bundestag 2021 - 2025)",24,NA,"constituency",29.7941091,-98.475574
145867,"Sepp Müller","https://www.abgeordnetenwatch.de/profile/sepp-mueller","Sepp","Müller","m",1989,2,"CDU","diplomierter Bankbetriebswirt","MdB",NA,11,10,NA,NA,NA,53775,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sepp-mueller",NA,NA,NA,54699,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",5,10810,"70 - Dessau - Wittenberg (Bundestag 2021 - 2025)",34,NA,"constituency",51.8275409,12.638179201948
175467,"Martin Kröber","https://www.abgeordnetenwatch.de/profile/martin-kroeber","Martin","Kröber","m",1992,1,"SPD",NA,"Geschäftsstellenleiter EVG","Magdeburg",14,13,NA,NA,NA,53774,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/martin-kroeber",NA,NA,NA,54698,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",3,10809,"69 - Magdeburg (Bundestag 2021 - 2025)",25,NA,"constituency",52.1315889,11.6399609
79433,"Heike Brehmer","https://www.abgeordnetenwatch.de/profile/heike-brehmer","Heike","Brehmer","f",1962,2,"CDU","Dipl. Betriebswirtin","MdB",NA,13,13,NA,NA,NA,53773,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/heike-brehmer",NA,NA,NA,54697,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",1,10808,"68 - Harz (Bundestag 2021 - 2025)",27,NA,"constituency",51.7249376,10.6948923907807
146793,"Franziska Kersten","https://www.abgeordnetenwatch.de/profile/franziska-kersten","Franziska","Kersten","f",1968,1,"SPD","Promovierte Veterinärmedizinerin","Referatsleiterin Natur- und Umweltschutz in der Landwirtschaft, Bundesministerium für Umwelt, Naturschutz und Nukleare Sicherheit, Berlin",NA,11,11,"Dr.",NA,NA,53772,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/franziska-kersten",NA,NA,NA,54696,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",4,10807,"67 - Börde - Jerichower Land (Bundestag 2021 - 2025)",26,NA,"constituency",52.2338199,11.6826944922758
175434,"Herbert Wollmann","https://www.abgeordnetenwatch.de/profile/herbert-wollmann","Herbert","Wollmann","m",1951,1,"SPD","Arzt, Facharzt Innere, Kardiologie, Radiologie","Arzt, leitender Arzt eines MVZ","Stendal",8,8,"Dr.",NA,NA,53771,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/herbert-wollmann",NA,NA,NA,54695,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",8,10806,"66 - Altmark (Bundestag 2021 - 2025)",27,NA,"constituency",52.6050782,11.8594279
146792,"Hannes Walter","https://www.abgeordnetenwatch.de/profile/hannes-walter","Hannes","Walter","m",1984,1,"SPD","Betriebswirt","Angestellter",NA,31,30,NA,NA,NA,53770,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hannes-walter",NA,NA,NA,54694,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",7,10805,"65 - Elbe-Elster - Oberspreewald-Lausitz II (Bundestag 2021 - 2025)",25,NA,"constituency",51.62242295,13.6364391462348
175464,"Maja Wallstein","https://www.abgeordnetenwatch.de/profile/maja-wallstein","Maja","Wallstein","f",1986,1,"SPD","Verwaltungswissenschaftlerin","Wissenschaftsmanagerin",NA,15,13,NA,NA,NA,53769,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/maja-wallstein",NA,NA,NA,54693,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",2,10804,"64 - Cottbus - Spree-Neiße (Bundestag 2021 - 2025)",27,NA,"constituency",51.7814873,14.3827567018176
175469,"Mathias Papendieck","https://www.abgeordnetenwatch.de/profile/mathias-papendieck","Mathias","Papendieck","m",1982,1,"SPD",NA,"IT-Verantwortlicher","Schöneiche",12,9,NA,NA,NA,53768,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/mathias-papendieck",NA,NA,NA,54692,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",5,10803,"63 - Frankfurt (Oder) - Oder-Spree (Bundestag 2021 - 2025)",28,NA,"constituency",51.9363631,14.7511975
133049,"Sylvia Lehmann","https://www.abgeordnetenwatch.de/profile/sylvia-lehmann","Sylvia","Lehmann","f",1954,1,"SPD","Ingenieurökonomin","MdB",NA,13,13,NA,NA,NA,53767,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sylvia-lehmann",NA,NA,NA,54691,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",4,10802,"62 - Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I (Bundestag 2021 - 2025)",26,NA,"constituency",52.07390955,13.6249601893044
66924,"Olaf Scholz","https://www.abgeordnetenwatch.de/profile/olaf-scholz","Olaf","Scholz","m",1958,1,"SPD","Rechtsanwalt","Bundeskanzler der Bundesrepublik Deutschland, MdB","Potsdam",461,NA,NA,NA,NA,53766,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/olaf-scholz",NA,NA,NA,54690,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",1,10801,"61 - Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II (Bundestag 2021 - 2025)",34,NA,"constituency",52.4009309,13.0591397
175496,"Sonja Eichwede","https://www.abgeordnetenwatch.de/profile/sonja-eichwede","Sonja","Eichwede","f",1987,1,"SPD","Volljuristin","Richterin","Brandenburg an der Havel",62,55,NA,NA,NA,53765,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sonja-eichwede",NA,NA,NA,54689,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",6,10800,"60 - Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I (Bundestag 2021 - 2025)",32,NA,"constituency",52.4108261,12.5497933
31119,"Simona Koß","https://www.abgeordnetenwatch.de/profile/simona-koss","Simona","Koß","f",1961,1,"SPD","Sonderpädagogin","Mitglied des Bundestages",NA,26,20,NA,NA,NA,53764,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/simona-koss",NA,NA,NA,54688,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",8,10799,"59 - Märkisch-Oderland - Barnim II (Bundestag 2021 - 2025)",24,NA,"constituency",52.63860425,14.0216493861314
176737,"Ariane Fäscher","https://www.abgeordnetenwatch.de/profile/ariane-faescher","Ariane","Fäscher","f",1968,1,"SPD","Studium der Publizistik, Politik und Betriebswirtschaft","Fachbereichsleiterin Marketing in der Stadt Hohen Neuendorf, Pressesprecherin, systemischer Coach für Unternehmens- und Persönlichkeitsentwicklung, Trainerin""","Hohen Neuendorf",61,61,NA,"Ariane Fäscher",NA,53763,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ariane-faescher",NA,NA,NA,54687,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",10,10798,"58 - Oberhavel - Havelland II (Bundestag 2021 - 2025)",26,NA,"constituency",52.6732755,13.2807255
78902,"Stefan Zierke","https://www.abgeordnetenwatch.de/profile/stefan-zierke","Stefan","Zierke","m",1970,1,"SPD","Werkzeugmacher, Touristikfachwirt","Mitglied des Deutschen Bundestages","Prenzlau",8,8,NA,NA,NA,53762,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stefan-zierke",NA,NA,NA,54686,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",3,10797,"57 - Uckermark - Barnim I (Bundestag 2021 - 2025)",29,NA,"constituency",53.3167,13.866575
175514,"Wiebke Papenbrock","https://www.abgeordnetenwatch.de/profile/wiebke-papenbrock","Wiebke","Papenbrock","f",NA,1,"SPD",NA,NA,NA,14,11,NA,NA,NA,53761,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/wiebke-papenbrock",NA,NA,NA,54685,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",12,10796,"56 - Prignitz - Ostprignitz-Ruppin - Havelland I (Bundestag 2021 - 2025)",33,NA,"constituency",NA,NA
140944,"Uwe Schmidt","https://www.abgeordnetenwatch.de/profile/uwe-schmidt-1","Uwe","Schmidt","m",1966,1,"SPD","Hafenfacharbeiter","MdB",NA,15,13,NA,NA,NA,53760,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/uwe-schmidt-1",NA,NA,NA,54684,414,"Landesliste Bremen (Bundestag 2021 - 2025)",2,10795,"55 - Bremen II - Bremerhaven (Bundestag 2021 - 2025)",37,NA,"constituency",53.54333155,8.58773600723937
29176,"Sarah Ryglewski","https://www.abgeordnetenwatch.de/profile/sarah-ryglewski","Sarah","Ryglewski","f",1983,1,"SPD","Diplompolitologin","MdB","Bremen",22,19,NA,NA,NA,53759,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sarah-ryglewski",NA,NA,NA,54683,414,"Landesliste Bremen (Bundestag 2021 - 2025)",1,10794,"54 - Bremen I (Bundestag 2021 - 2025)",30,NA,"constituency",53.0758196,8.8071646
136025,"Frauke Heiligenstadt","https://www.abgeordnetenwatch.de/profile/frauke-heiligenstadt","Frauke","Heiligenstadt","f",1966,1,"SPD","Dipl. Verwaltungswirtin","MdL, Kultusministerin a.D.",NA,37,34,NA,NA,NA,53757,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/frauke-heiligenstadt",NA,NA,NA,54681,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",10,10792,"52 - Goslar - Northeim - Osterode (Bundestag 2021 - 2025)",36,NA,"constituency",51.77262715,9.93724700998421
136381,"Christos Pantazis","https://www.abgeordnetenwatch.de/profile/christos-pantazis","Christos","Pantazis","m",1975,1,"SPD","Arzt, Promotion in der Neurobionik","MdB, Arzt (Neurochirurgie) ","Braunschweig",27,26,"Dr.",NA,NA,53755,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christos-pantazis",NA,NA,NA,54679,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",26,10790,"50 - Braunschweig (Bundestag 2021 - 2025)",36,NA,"constituency",52.2646577,10.5236066
149682,"Dunja Kreiser","https://www.abgeordnetenwatch.de/profile/dunja-kreiser","Dunja","Kreiser","f",1971,1,"SPD","Abwassermeisterin","Abwassermeisterin",NA,10,10,NA,NA,NA,53754,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/dunja-kreiser",NA,NA,NA,54678,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",12,10789,"49 - Salzgitter - Wolfenbüttel (Bundestag 2021 - 2025)",38,NA,"constituency",52.05614085,10.4991101009819
78926,"Bernd Westphal","https://www.abgeordnetenwatch.de/profile/bernd-westphal","Bernd","Westphal","m",1960,1,"SPD","Gewerkschaftssekretär, Chemielaborant","MdB",NA,27,26,NA,NA,NA,53753,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bernd-westphal",NA,NA,NA,54677,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",13,10788,"48 - Hildesheim (Bundestag 2021 - 2025)",38,NA,"constituency",52.1521636,9.9513046
79133,"Matthias Miersch","https://www.abgeordnetenwatch.de/profile/matthias-miersch","Matthias","Miersch","m",1968,1,"SPD","Jurist","MdB",NA,40,39,"Dr.",NA,NA,53752,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/matthias-miersch",NA,NA,NA,54676,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",3,10787,"47 - Hannover-Land II (Bundestag 2021 - 2025)",40,NA,"constituency",52.3270225,9.53709705413977
29441,"Johannes Schraps","https://www.abgeordnetenwatch.de/profile/johannes-schraps","Johannes","Schraps","m",1983,1,"SPD","Politikwissenschaftler (M.A.)","MdB","Hameln",15,15,NA,NA,NA,53751,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/johannes-schraps",NA,NA,NA,54675,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",9,10786,"46 - Hameln-Pyrmont - Holzminden (Bundestag 2021 - 2025)",43,NA,"constituency",52.1039941,9.3561569
79316,"Hubertus Heil","https://www.abgeordnetenwatch.de/profile/hubertus-heil","Hubertus","Heil","m",1972,1,"SPD","Politikwissenschaftler","Bundesminister für Arbeit und Soziales, MdB",NA,657,557,NA,NA,NA,53750,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hubertus-heil",NA,NA,NA,54674,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",1,10785,"45 - Gifhorn - Peine (Bundestag 2021 - 2025)",43,NA,"constituency",52.5044918,10.4848413619047
