"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","residence","occupation","statistic_questions","statistic_questions_answered","birth_name","field_title","party_past","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
146003,"Misbah Khan","https://www.abgeordnetenwatch.de/profile/misbah-khan","Misbah","Khan","f","1989","5","Bündnis 90/Die Grünen","Politikwissenschaftlerin",NA,"Bildungsreferentin im Landesjugendamt RLP im Bereich religiös begründete Radikalisierung","15","15",NA,NA,NA,53590,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/misbah-khan",NA,NA,NA,54514,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",5,10948,"208 - Neustadt - Speyer (Bundestag 2021 - 2025)",NA,NA,"list",NA,NA
175537,"Armin Grau","https://www.abgeordnetenwatch.de/profile/armin-grau","Armin","Grau","m","1959","5","Bündnis 90/Die Grünen","Neurologe","Altrip","Arzt","23","23",NA,"Prof. Dr.",NA,53589,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/armin-grau",NA,NA,NA,54513,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",4,10947,"207 - Ludwigshafen/Frankenthal (Bundestag 2021 - 2025)",11.2,17061,"list",49.432853,8.4981449
79046,"Corinna Rüffer","https://www.abgeordnetenwatch.de/profile/corinna-rueffer","Corinna","Rüffer","f","1975","5","Bündnis 90/Die Grünen","Abitur",NA,"MdB","24","18",NA,NA,NA,53588,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/corinna-rueffer",NA,NA,NA,54512,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",3,10943,"203 - Trier (Bundestag 2021 - 2025)",13,18917,"list",NA,NA
79193,"Tobias Lindner","https://www.abgeordnetenwatch.de/profile/tobias-lindner","Tobias","Lindner","m","1982","5","Bündnis 90/Die Grünen","Technischer Diplom-Volkswirt",NA,"MdB","40","38",NA,"Dr.",NA,53587,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/tobias-lindner",NA,NA,NA,54511,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",2,10951,"211 - Südpfalz (Bundestag 2021 - 2025)",11.2,19061,"list",NA,NA
79040,"Tabea Rößner","https://www.abgeordnetenwatch.de/profile/tabea-roessner","Tabea","Rößner","f","1966","5","Bündnis 90/Die Grünen","Musikwissenschaftlerin (M.A.) und Journalistin",NA,"MdB","43","43",NA,NA,NA,53586,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/tabea-roessner",NA,NA,NA,54510,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",1,10945,"205 - Mainz (Bundestag 2021 - 2025)",18.7,37390,"list",NA,NA
120284,"Manuel Höferlin","https://www.abgeordnetenwatch.de/profile/manuel-hoeferlin","Manuel","Höferlin","m","1973","4","FDP","Rechtswissenschaftler",NA,"MdB","16",NA,NA,NA,NA,53585,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/manuel-hoeferlin",NA,NA,NA,54509,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",5,10946,"206 - Worms (Bundestag 2021 - 2025)",NA,NA,"list",NA,NA
110218,"Sandra Weeser","https://www.abgeordnetenwatch.de/profile/sandra-weeser","Sandra","Weeser","f","1969","4","FDP","Kaufmännische Ausbildung und Studium der Betriebswirtschaft",NA,"MdB","19","18",NA,NA,NA,53584,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sandra-weeser",NA,NA,NA,54508,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",4,10937,"197 - Neuwied (Bundestag 2021 - 2025)",8.9,NA,"list",NA,NA
146383,"Mario Brandenburg","https://www.abgeordnetenwatch.de/profile/mario-brandenburg","Mario","Brandenburg","m","1983","4","FDP","Wirtschaftsinformatik (M.Sc.)",NA,"MdB","3","3",NA,NA,NA,53583,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/mario-brandenburg",NA,NA,NA,54507,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",3,NA,NA,NA,NA,"list",NA,NA
146378,"Carina Konrad","https://www.abgeordnetenwatch.de/profile/carina-konrad","Carina","Konrad","f","1982","4","FDP","Diplom Agraringenieurin (FH)",NA,"MdB","12","12",NA,NA,NA,53582,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/carina-konrad",NA,NA,NA,54506,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",2,10940,"200 - Mosel/Rhein-Hunsrück (Bundestag 2021 - 2025)",11.8,15664,"list",NA,NA
110052,"Volker Wissing","https://www.abgeordnetenwatch.de/profile/volker-wissing","Volker","Wissing","m","1970","4","FDP","Rechtsanwalt",NA,"Bundesminister für Digitales und Verkehr, MdB, Generalsekretär der FDP","423","367",NA,"Dr.",NA,53581,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/volker-wissing",NA,NA,NA,54505,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",1,10951,"211 - Südpfalz (Bundestag 2021 - 2025)",10,NA,"list",NA,NA
175904,"Bernd Schattner","https://www.abgeordnetenwatch.de/profile/bernd-schattner","Bernd","Schattner","m","1968","9","AfD","Verwaltungsfachangestellter",NA,"Geschäftsführer","4","3",NA,NA,NA,53580,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bernd-schattner",NA,NA,NA,54504,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",4,10951,"211 - Südpfalz (Bundestag 2021 - 2025)",9.8,16658,"list",NA,NA
145789,"Andreas Bleck","https://www.abgeordnetenwatch.de/profile/andreas-bleck","Andreas","Bleck","m","1988","9","AfD","Lehramt",NA,"MdB","6","5",NA,NA,NA,53579,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/andreas-bleck",NA,NA,NA,54503,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",3,10937,"197 - Neuwied (Bundestag 2021 - 2025)",9.4,16812,"list",NA,NA
145791,"Nicole Höchst","https://www.abgeordnetenwatch.de/profile/nicole-hoechst","Nicole","Höchst","f","1970","9","AfD","Lehrerin",NA,"MdB","9","1",NA,NA,NA,53578,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/nicole-hoechst",NA,NA,NA,54502,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",2,10941,"201 - Kreuznach (Bundestag 2021 - 2025)",9.5,NA,"list",NA,NA
145795,"Sebastian Münzenmaier","https://www.abgeordnetenwatch.de/profile/sebastian-muenzenmaier","Sebastian","Münzenmaier","m","1989","9","AfD",NA,NA,"MdB, Fraktionsgeschäftsführer","17","17",NA,NA,NA,53577,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sebastian-muenzenmaier",NA,NA,NA,54501,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",1,10945,"205 - Mainz (Bundestag 2021 - 2025)",5.2,NA,"list",NA,NA
175459,"Lena Werner","https://www.abgeordnetenwatch.de/profile/lena-werner","Lena","Werner","f","1994","1","SPD","Duales Studium Tourismuswirtschaft","Wittlich","Projektmanagerin bei der GIZ","10","9",NA,NA,NA,53576,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/lena-werner",NA,NA,NA,54500,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",10,10942,"202 - Bitburg (Bundestag 2021 - 2025)",27.5,NA,"list",49.9850353,6.88844
146833,"Martin Diedenhofen","https://www.abgeordnetenwatch.de/profile/martin-diedenhofen","Martin","Diedenhofen","m","1995","1","SPD","Student","Linz am Rhein","Student","13","13",NA,NA,NA,53575,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/martin-diedenhofen",NA,NA,NA,54499,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",7,10937,"197 - Neuwied (Bundestag 2021 - 2025)",30.2,54320,"list",50.5662481,7.2812557
146837,"Isabel Mackensen-Geis","https://www.abgeordnetenwatch.de/profile/isabel-mackensen-geis","Isabel","Mackensen-Geis","f","1986","1","SPD","Magister Politikwissenschaften und Geschichte",NA,"MdB","15","15",NA,NA,NA,53574,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/isabel-mackensen-geis",NA,NA,NA,54498,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",4,10948,"208 - Neustadt - Speyer (Bundestag 2021 - 2025)",28.1,48158,"list",NA,NA
175502,"Thorsten Rudolph","https://www.abgeordnetenwatch.de/profile/thorsten-rudolph","Thorsten","Rudolph","m","1974","1","SPD","Diplom-Volkswirt; M.A. in Philosophie, Germanistik, Klassischer Philologie; Promotion in Neuerer deutscher Literaturwissenschaft","Koblenz","Leiter der Abteilung Landesvermögen (Finanzministerium RLP)","10","1",NA,"Dr.",NA,53573,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thorsten-rudolph",NA,NA,NA,54497,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",3,10939,"199 - Koblenz (Bundestag 2021 - 2025)",29.9,NA,"list",50.3533278,7.5943951
79366,"Thomas Gebhart","https://www.abgeordnetenwatch.de/profile/thomas-gebhart","Thomas","Gebhart","m","1971","2","CDU","Studium BWL und Politikwissenschaft",NA,"MdB, Obmann im Ausschuss für Klimaschutz und Energie","12","11",NA,"Dr.",NA,53572,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-gebhart",NA,NA,NA,54496,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",3,10951,"211 - Südpfalz (Bundestag 2021 - 2025)",28.2,NA,"list",NA,NA
110066,"Julia Klöckner","https://www.abgeordnetenwatch.de/profile/julia-kloeckner","Julia","Klöckner","f","1972","2","CDU","Theologin und Politikwissenschaftlerin (M.A.)",NA,"Bundesministerin für Ernährung und Landwirtschaft","89","89",NA,NA,NA,53571,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/julia-kloeckner",NA,NA,NA,54495,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",1,10941,"201 - Kreuznach (Bundestag 2021 - 2025)",29.1,39588,"list",NA,NA
146374,"Reginald Hanke","https://www.abgeordnetenwatch.de/profile/reginald-hanke","Reginald","Hanke","m","1956","4","FDP",NA,NA,"Malermeister","9",NA,NA,NA,NA,53570,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/reginald-hanke",NA,"2023-12-31","Reginald Hanke ist am 31.12.2023 ausgeschieden, nachgerückt ist Tim Wagner am 01.01.2024.",54494,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",2,10935,"195 - Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis (Bundestag 2021 - 2025)",7.5,12343,"list",NA,NA
146375,"Gerald Ullrich","https://www.abgeordnetenwatch.de/profile/gerald-ullrich","Gerald","Ullrich","m","1962","4","FDP","Elektronikingenieur",NA,"MdB","11",NA,NA,NA,NA,53569,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gerald-ullrich",NA,NA,NA,54493,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",1,10936,"196 - Suhl - Schmalkalden-Meiningen - Hildburghausen – Sonneberg (Bundestag 2021 - 2025)",6.3,NA,"list",NA,NA
175506,"Tina Rudolph","https://www.abgeordnetenwatch.de/profile/tina-rudolph","Tina","Rudolph","f","1991","1","SPD","Ärztin",NA,"Wissenschaftliche Mitarbeiterin, Stadträtin","20","20",NA,NA,NA,53568,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/tina-rudolph",NA,NA,NA,54492,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",4,10930,"190 - Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis (Bundestag 2021 - 2025)",23.9,NA,"list",NA,NA
146830,"Elisabeth Kaiser","https://www.abgeordnetenwatch.de/profile/elisabeth-kaiser","Elisabeth","Kaiser","f","1987","1","SPD","Studium der Staatswissenschaften, Politik und Verwaltungswissenschaften",NA,"MdB","22","22",NA,NA,NA,53567,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/elisabeth-kaiser",NA,NA,NA,54491,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",2,10934,"194 - Gera – Greiz – Altenburger Land (Bundestag 2021 - 2025)",22.2,36757,"list",NA,NA
78892,"Martina Renner","https://www.abgeordnetenwatch.de/profile/martina-renner","Martina","Renner","f","1967","8","DIE LINKE","wissenschaftliche Referentin","Erfurt","MdB","23","23",NA,NA,NA,53566,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/martina-renner",NA,NA,NA,54490,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",3,10930,"190 - Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis (Bundestag 2021 - 2025)",11.2,NA,"list",50.9777974,11.0287364
79198,"Ralph Lenkert","https://www.abgeordnetenwatch.de/profile/ralph-lenkert","Ralph","Lenkert","m","1967","8","DIE LINKE","Werkzeugmacher/Techniker für Maschinenbau",NA,"MdB","23","23",NA,NA,NA,53565,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ralph-lenkert",NA,NA,NA,54489,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",2,10931,"191 - Jena – Sömmerda – Weimarer Land I (Bundestag 2021 - 2025)",16.9,NA,"list",NA,NA
31605,"Susanne Hennig-Wellsow","https://www.abgeordnetenwatch.de/profile/susanne-hennig-wellsow","Susanne","Hennig-Wellsow","f","1977","8","DIE LINKE","Pädagogik/Erziehungswissenschaft",NA,"MdB","16","16",NA,NA,NA,53564,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/susanne-hennig-wellsow",NA,NA,NA,54488,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",1,10933,"193 - Erfurt - Weimar - Weimarer Land II (Bundestag 2021 - 2025)",16.4,26985,"list",NA,NA
78957,"Antje Tillmann","https://www.abgeordnetenwatch.de/profile/antje-tillmann","Antje","Tillmann","f","1964","2","CDU","Dipl. Finanzwirtin",NA,"MdB","33","16",NA,NA,NA,53563,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/antje-tillmann",NA,NA,NA,54487,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",2,10933,"193 - Erfurt - Weimar - Weimarer Land II (Bundestag 2021 - 2025)",17.4,NA,"list",NA,NA
78865,"Christian Hirte","https://www.abgeordnetenwatch.de/profile/christian-hirte","Christian","Hirte","m","1976","2","CDU","Rechtsanwalt und Fachanwalt für Steuerrecht",NA,"MdB","7","7",NA,NA,NA,53562,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christian-hirte",NA,NA,NA,54486,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",1,10930,"190 - Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis (Bundestag 2021 - 2025)",23,NA,"list",NA,NA
175538,"Awet Tesfaiesus","https://www.abgeordnetenwatch.de/profile/awet-tesfaiesus","Awet","Tesfaiesus","f","1974","5","Bündnis 90/Die Grünen","Rechtsanwältin","Kassel","Partnerin einer Kanzlei","17","16",NA,NA,NA,53561,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/awet-tesfaiesus",NA,NA,NA,54485,416,"Landesliste Hessen (Bundestag 2021 - 2025)",9,10909,"169 - Werra-Meißner - Hersfeld-Rotenburg (Bundestag 2021 - 2025)",6.2,NA,"list",51.3154546,9.4924096
175555,"Deborah Düring","https://www.abgeordnetenwatch.de/profile/deborah-duering","Deborah","Düring","f","1994","5","Bündnis 90/Die Grünen","Sozialwissenschaftlerin (B.A. Sozialwissenschaft)","Frankfurt a.M.","Studentin Friedens- und Konfliktforschung (Master) & Studentische Hilfskraft bei Survival International","22","22",NA,NA,NA,53560,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/deborah-duering",NA,NA,NA,54484,416,"Landesliste Hessen (Bundestag 2021 - 2025)",7,10922,"182 - Frankfurt am Main I (Bundestag 2021 - 2025)",18.8,NA,"list",50.1106444,8.6820917
159644,"Philip Krämer","https://www.abgeordnetenwatch.de/profile/philip-kraemer","Philip","Krämer","m","1992","5","Bündnis 90/Die Grünen",NA,"Darmstadt","Politiker","28","28",NA,NA,NA,53559,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/philip-kraemer",NA,NA,NA,54483,416,"Landesliste Hessen (Bundestag 2021 - 2025)",6,10927,"187 - Odenwald (Bundestag 2021 - 2025)",12.2,21631,"list",49.8851869,8.6736295
118131,"Anna Lührmann","https://www.abgeordnetenwatch.de/profile/anna-luehrmann","Anna","Lührmann","f","1983","5","Bündnis 90/Die Grünen","Politikwissenschaftlerin ",NA,"Juniorprofessorin (Uni Göteborg) ","19","18",NA,"Dr.",NA,53558,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/anna-luehrmann",NA,NA,NA,54482,416,"Landesliste Hessen (Bundestag 2021 - 2025)",5,10918,"178 - Rheingau-Taunus - Limburg (Bundestag 2021 - 2025)",14.4,NA,"list",NA,NA
79479,"Wolfgang Strengmann-Kuhn","https://www.abgeordnetenwatch.de/profile/wolfgang-strengmann-kuhn","Wolfgang","Strengmann-Kuhn","m","1964","5","Bündnis 90/Die Grünen","Wirtschaftswissenschaftler",NA,"MdB","17","6",NA,NA,NA,53557,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/wolfgang-strengmann-kuhn",NA,NA,NA,54481,416,"Landesliste Hessen (Bundestag 2021 - 2025)",4,10925,"185 - Offenbach (Bundestag 2021 - 2025)",16.8,NA,"list",NA,NA
79004,"Kordula Schulz-Asche","https://www.abgeordnetenwatch.de/profile/kordula-schulz-asche","Kordula","Schulz-Asche","f","1956","5","Bündnis 90/Die Grünen","Krankenschwester, Kommunikationswissenschaftlerin",NA,"MdB","15","15",NA,NA,NA,53556,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/kordula-schulz-asche",NA,NA,NA,54480,416,"Landesliste Hessen (Bundestag 2021 - 2025)",3,10921,"181 - Main-Taunus (Bundestag 2021 - 2025)",16.9,NA,"list",NA,NA
135209,"Bettina Hoffmann","https://www.abgeordnetenwatch.de/profile/bettina-hoffmann","Bettina","Hoffmann","f","1960","5","Bündnis 90/Die Grünen","Diplom-Biologin",NA,"Parlamentarische Staatssekretärin","13","13",NA,"Dr.",NA,53555,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bettina-hoffmann",NA,NA,NA,54479,416,"Landesliste Hessen (Bundestag 2021 - 2025)",1,10910,"170 - Schwalm-Eder (Bundestag 2021 - 2025)",NA,NA,"list",NA,NA
135407,"Peter Heidt","https://www.abgeordnetenwatch.de/profile/peter-heidt","Peter","Heidt","m","1965","4","FDP","Jurist",NA,"Rechtsanwalt","13","9",NA,NA,NA,53554,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/peter-heidt",NA,NA,NA,54478,416,"Landesliste Hessen (Bundestag 2021 - 2025)",7,10917,"177 - Wetterau I (Bundestag 2021 - 2025)",11,NA,"list",NA,NA
175755,"Katja Adler","https://www.abgeordnetenwatch.de/profile/katja-adler","Katja","Adler","f","1974","4","FDP","Diplom-Verwaltungswirtin (FH), M. A. Soziale Verhaltenswissenschaften, Politikwissenschaften und Rechtswissenschaften","Oberursel","Beamtin","27","24",NA,NA,NA,53553,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katja-adler",NA,NA,NA,54477,416,"Landesliste Hessen (Bundestag 2021 - 2025)",6,10916,"176 - Hochtaunus (Bundestag 2021 - 2025)",NA,NA,"list",50.2005518,8.580452
135322,"Jürgen Lenders","https://www.abgeordnetenwatch.de/profile/juergen-lenders","Jürgen","Lenders","m","1966","4","FDP",NA,"Fulda ","MdL, Selbstständiger Kaufmann","25","25",NA,NA,NA,53552,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/juergen-lenders",NA,NA,NA,54476,416,"Landesliste Hessen (Bundestag 2021 - 2025)",5,10914,"174 - Fulda (Bundestag 2021 - 2025)",8.6,NA,"list",50.5542328,9.6770448
119621,"Alexander Müller","https://www.abgeordnetenwatch.de/profile/alexander-mueller","Alexander","Müller","m","1969","4","FDP","Dipl.-Informatiker","Niedernhausen","MdB","24","24",NA,NA,NA,53551,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alexander-mueller",NA,NA,NA,54475,416,"Landesliste Hessen (Bundestag 2021 - 2025)",4,10918,"178 - Rheingau-Taunus - Limburg (Bundestag 2021 - 2025)",10.7,18126,"list",50.1614795,8.3175102
122050,"Till Mansmann","https://www.abgeordnetenwatch.de/profile/till-mansmann","Till","Mansmann","m","1968","4","FDP","Diplom Physiker (Universität Frankfurt/Main)",NA,"MdB","10","10",NA,NA,NA,53550,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/till-mansmann",NA,NA,NA,54474,416,"Landesliste Hessen (Bundestag 2021 - 2025)",3,10928,"188 - Bergstraße (Bundestag 2021 - 2025)",10.7,NA,"list",NA,NA
29256,"Thorsten Lieb","https://www.abgeordnetenwatch.de/profile/thorsten-lieb","Thorsten","Lieb","m","1973","4","FDP","Volljurist, Wirtschaftsjurist (Univ. Bayreuth)","Frankfurt am Main","Rechtsanwalt","17",NA,NA,NA,NA,53549,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thorsten-lieb",NA,NA,NA,54473,416,"Landesliste Hessen (Bundestag 2021 - 2025)",2,10923,"183 - Frankfurt am Main II (Bundestag 2021 - 2025)",11.4,NA,"list",50.1106444,8.6820917
119708,"Bettina Stark-Watzinger","https://www.abgeordnetenwatch.de/profile/bettina-stark-watzinger","Bettina","Stark-Watzinger","f","1968","4","FDP","Dipl.-Volkswirtin",NA,"Bundesministerin für Bildung und Forschung, MdB","75",NA,NA,NA,NA,53548,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bettina-stark-watzinger",NA,NA,NA,54472,416,"Landesliste Hessen (Bundestag 2021 - 2025)",1,10921,"181 - Main-Taunus (Bundestag 2021 - 2025)",13,20278,"list",NA,NA
145767,"Albrecht Glaser","https://www.abgeordnetenwatch.de/profile/albrecht-glaser","Albrecht","Glaser","m","1942","9","AfD","Assessor Jur.",NA,"MdB","10","9",NA,NA,NA,53547,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/albrecht-glaser",NA,NA,NA,54471,416,"Landesliste Hessen (Bundestag 2021 - 2025)",5,10910,"170 - Schwalm-Eder (Bundestag 2021 - 2025)",10.3,14379,"list",NA,NA
145764,"Jan Ralf Nolte","https://www.abgeordnetenwatch.de/profile/jan-ralf-nolte","Jan Ralf","Nolte","m","1988","9","AfD","Kaufmännischer Assistent für Fremdsprachen und Bürokommunikation",NA,"MdB","6","5",NA,NA,NA,53546,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jan-ralf-nolte",NA,NA,NA,54470,416,"Landesliste Hessen (Bundestag 2021 - 2025)",4,10907,"167 - Waldeck (Bundestag 2021 - 2025)",9.2,NA,"list",NA,NA
145770,"Uwe Schulz","https://www.abgeordnetenwatch.de/profile/uwe-schulz-0","Uwe","Schulz","m","1961","9","AfD","Siehe Lebenslauf",NA,"MdB","19","19",NA,NA,NA,53545,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/uwe-schulz-0",NA,NA,NA,54469,416,"Landesliste Hessen (Bundestag 2021 - 2025)",3,10913,"173 - Gießen (Bundestag 2021 - 2025)",9.1,NA,"list",NA,NA
150292,"Joana Cotar","https://www.abgeordnetenwatch.de/profile/joana-cotar","Joana","Cotar","f","1973","185","parteilos","Politologin und Germanistin",NA,"MdB","59","59",NA,NA,NA,53544,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/joana-cotar",NA,NA,NA,54468,416,"Landesliste Hessen (Bundestag 2021 - 2025)",2,10923,"183 - Frankfurt am Main II (Bundestag 2021 - 2025)",4.6,7990,"list",NA,NA
145771,"Mariana Harder-Kühnel","https://www.abgeordnetenwatch.de/profile/mariana-harder-kuehnel","Mariana","Harder-Kühnel","f","1974","9","AfD","Juristin",NA,"MdB, Rechtsanwältin","19","19",NA,NA,NA,53543,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/mariana-harder-kuehnel",NA,NA,NA,54467,416,"Landesliste Hessen (Bundestag 2021 - 2025)",1,10915,"175 - Main-Kinzig - Wetterau II - Schotten (Bundestag 2021 - 2025)",13,17588,"list",NA,NA
175454,"Kaweh Mansoori","https://www.abgeordnetenwatch.de/profile/kaweh-mansoori","Kaweh","Mansoori","m","1988","1","SPD",NA,"Frankfurt am Main","Rechtsanwalt, Hessischer Minister für Wirtschaft, Energie, Verkehr, Wohnen und ländlichen Raum","22","21","Mansoori",NA,NA,53542,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/kaweh-mansoori",NA,"2024-01-25","Kaweh Mansoori ist am 25.01.2024 ausgeschieden, Martin Rabanus ist am 26.01.2024 nachgerückt.",54466,416,"Landesliste Hessen (Bundestag 2021 - 2025)",3,10923,"183 - Frankfurt am Main II (Bundestag 2021 - 2025)",23.3,NA,"list",50.1106444,8.6820917
79312,"Stefan Heck","https://www.abgeordnetenwatch.de/profile/stefan-heck","Stefan","Heck","m","1982","2","CDU","Jurist",NA,"Staatssekretär","5",NA,NA,NA,NA,53541,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stefan-heck",NA,NA,NA,54465,416,"Landesliste Hessen (Bundestag 2021 - 2025)",7,10911,"171 - Marburg (Bundestag 2021 - 2025)",26.1,NA,"list",NA,NA
135159,"Armin Schwarz","https://www.abgeordnetenwatch.de/profile/armin-schwarz","Armin","Schwarz","m","1968","2","CDU","Lehramt Englisch, Politik, Pädagogik",NA,"Oberstudienrat a.D., Hessischer Minister für Kultus, Bildung und Chancen","7",NA,NA,NA,NA,53540,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/armin-schwarz",NA,"2024-01-25","Armin Schwarz ist am 25.01.2024 ausgeschieden, Bettina Wiesmann ist am 26.01.2024 nachgerückt.",54464,416,"Landesliste Hessen (Bundestag 2021 - 2025)",6,10907,"167 - Waldeck (Bundestag 2021 - 2025)",26.3,35734,"list",NA,NA
78851,"Katja Leikert","https://www.abgeordnetenwatch.de/profile/katja-leikert","Katja","Leikert","f","1975","2","CDU","Politikwissenschaftlerin",NA,"MdB","13","13",NA,"Dr.",NA,53539,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katja-leikert",NA,NA,NA,54463,416,"Landesliste Hessen (Bundestag 2021 - 2025)",5,10920,"180 - Hanau (Bundestag 2021 - 2025)",27.8,NA,"list",NA,NA
79150,"Patricia Lips","https://www.abgeordnetenwatch.de/profile/patricia-lips","Patricia","Lips","f","1963","2","CDU","Handelsfachwirtin","Rödermark","MdB","13","13",NA,NA,NA,53538,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/patricia-lips",NA,NA,NA,54462,416,"Landesliste Hessen (Bundestag 2021 - 2025)",2,10927,"187 - Odenwald (Bundestag 2021 - 2025)",27.9,49364,"list",49.9798913,8.8088274
